StudentID,AttendancePercentage,AverageScore,FeeStatus,LMS_Logins_Per_Week,MidtermGrade,ScholarshipHolder,Target,Email,Phone,ReportingPeriod
SID_2024201,91,86.25,Paid,6,89.97,0,Graduate,christineford@example.org,(967)669-3604x54200,3
SID_2024201,93,91.48,Paid,6,89.97,0,Graduate,christineford@example.org,(967)669-3604x54200,4
SID_2024202,73,66.5,Paid,9,75.35,1,Enrolled,jennifer78@example.com,638-910-0482x02924,1
SID_2024202,72,64.83,Paid,9,75.35,1,Enrolled,jennifer78@example.com,638-910-0482x02924,2
SID_2024202,72,62.53,Paid,9,75.35,1,Enrolled,jennifer78@example.com,638-910-0482x02924,3
SID_2024202,74,62.76,Paid,9,75.35,1,Enrolled,jennifer78@example.com,638-910-0482x02924,4
SID_2024203,88,79.55,Paid,6,74.81,0,Graduate,turnerpaul@example.net,279.752.1324x36040,1
SID_2024203,91,80.0,Paid,6,74.81,0,Graduate,turnerpaul@example.net,279.752.1324x36040,2
SID_2024203,93,88.22,Paid,6,74.81,0,Graduate,turnerpaul@example.net,279.752.1324x36040,3
SID_2024203,91,89.99,Paid,6,74.81,0,Graduate,turnerpaul@example.net,279.752.1324x36040,4
SID_2024204,92,81.79,Paid,4,76.26,0,Enrolled,jennaburgess@example.com,636-971-4237x826,1
SID_2024204,90,78.41,Paid,4,76.26,0,Enrolled,jennaburgess@example.com,636-971-4237x826,2
SID_2024204,88,77.87,Paid,4,76.26,0,Enrolled,jennaburgess@example.com,636-971-4237x826,3
SID_2024204,88,82.54,Paid,4,76.26,0,Enrolled,jennaburgess@example.com,636-971-4237x826,4
SID_2024205,68,67.9,Paid,5,77.9,0,Enrolled,carrie47@example.net,(783)623-8013,1
SID_2024205,68,71.89,Paid,5,77.9,0,Enrolled,carrie47@example.net,(783)623-8013,2
SID_2024205,72,66.8,Paid,5,77.9,0,Enrolled,carrie47@example.net,(783)623-8013,3
SID_2024205,68,72.91,Paid,5,77.9,0,Enrolled,carrie47@example.net,(783)623-8013,4
SID_2024206,80,61.83,Due,3,65.63,0,Enrolled,gary53@example.org,001-358-434-9400x4670,1
SID_2024206,80,62.49,Due,3,65.63,0,Enrolled,gary53@example.org,001-358-434-9400x4670,2
SID_2024206,80,57.21,Due,3,65.63,0,Enrolled,gary53@example.org,001-358-434-9400x4670,3
SID_2024206,76,57.21,Due,3,65.63,0,Enrolled,gary53@example.org,001-358-434-9400x4670,4
SID_2024207,80,65.93,Paid,9,72.58,0,Enrolled,david19@example.org,+1-367-569-3044x617,1
SID_2024207,83,72.34,Paid,9,72.58,0,Enrolled,david19@example.org,+1-367-569-3044x617,2
SID_2024207,79,72.69,Paid,9,72.58,0,Enrolled,david19@example.org,+1-367-569-3044x617,3
SID_2024207,78,66.53,Paid,9,72.58,0,Enrolled,david19@example.org,+1-367-569-3044x617,4
SID_2024208,72,83.67,Paid,8,71.33,1,Enrolled,hsuarez@example.net,(560)369-1977x843,1
SID_2024208,76,83.92,Paid,8,71.33,1,Enrolled,hsuarez@example.net,(560)369-1977x843,2
SID_2024208,70,78.16,Paid,8,71.33,1,Enrolled,hsuarez@example.net,(560)369-1977x843,3
SID_2024208,71,78.65,Paid,8,71.33,1,Enrolled,hsuarez@example.net,(560)369-1977x843,4
SID_2024209,88,80.25,Paid,5,63.18,0,Enrolled,uluna@example.com,+1-860-843-5433x237,1
SID_2024209,87,75.0,Paid,5,63.18,0,Enrolled,uluna@example.com,+1-860-843-5433x237,2
SID_2024209,89,74.55,Paid,5,63.18,0,Enrolled,uluna@example.com,+1-860-843-5433x237,3
SID_2024209,92,74.1,Paid,5,63.18,0,Enrolled,uluna@example.com,+1-860-843-5433x237,4
SID_2024210,66,45.05,Due,4,59.0,0,Dropout,ellenbrown@example.org,(999)773-4108x47133,1
SID_2024210,68,43.55,Due,4,59.0,0,Dropout,ellenbrown@example.org,(999)773-4108x47133,2
SID_2024210,74,50.75,Due,4,59.0,0,Dropout,ellenbrown@example.org,(999)773-4108x47133,3
SID_2024210,78,53.12,Due,4,59.0,0,Dropout,ellenbrown@example.org,(999)773-4108x47133,4
SID_2024211,80,75.48,Paid,4,73.0,1,Enrolled,olopez@example.org,(756)303-1464x54232,1
SID_2024211,79,75.28,Paid,4,73.0,1,Enrolled,olopez@example.org,(756)303-1464x54232,2
SID_2024211,79,73.96,Paid,4,73.0,1,Enrolled,olopez@example.org,(756)303-1464x54232,3
SID_2024211,79,72.33,Paid,4,73.0,1,Enrolled,olopez@example.org,(756)303-1464x54232,4
SID_2024212,94,84.66,Paid,10,70.68,0,Graduate,heidi23@example.org,835.722.3329,1
SID_2024212,96,90.94,Paid,10,70.68,0,Graduate,heidi23@example.org,835.722.3329,2
SID_2024212,98,91.92,Paid,10,70.68,0,Graduate,heidi23@example.org,835.722.3329,3
SID_2024212,96,88.89,Paid,10,70.68,0,Graduate,heidi23@example.org,835.722.3329,4
SID_2024213,46,38.94,Overdue,1,30.6,1,Dropout,samantha77@example.net,001-475-400-8483x41993,1
SID_2024213,52,37.73,Overdue,1,30.6,1,Dropout,samantha77@example.net,001-475-400-8483x41993,2
SID_2024213,52,44.93,Overdue,1,30.6,1,Dropout,samantha77@example.net,001-475-400-8483x41993,3
SID_2024213,58,48.33,Overdue,1,30.6,1,Dropout,samantha77@example.net,001-475-400-8483x41993,4
SID_2024214,81,82.43,Due,5,71.44,0,Enrolled,donna29@example.org,3468803769,1
SID_2024214,83,80.42,Due,5,71.44,0,Enrolled,donna29@example.org,3468803769,2
SID_2024214,81,85.36,Due,5,71.44,0,Enrolled,donna29@example.org,3468803769,3
SID_2024214,82,82.77,Due,5,71.44,0,Enrolled,donna29@example.org,3468803769,4
SID_2024215,40,30.0,Due,3,28.17,0,Dropout,lanejoseph@example.com,884.777.9047x8152,1
SID_2024215,45,37.17,Due,3,28.17,0,Dropout,lanejoseph@example.com,884.777.9047x8152,2
SID_2024215,51,41.15,Due,3,28.17,0,Dropout,lanejoseph@example.com,884.777.9047x8152,3
SID_2024215,55,43.48,Due,3,28.17,0,Dropout,lanejoseph@example.com,884.777.9047x8152,4
SID_2024216,91,92.96,Paid,9,80.32,0,Graduate,vroberts@example.org,(239)786-4022x98135,1
SID_2024216,91,98.54,Paid,9,80.32,0,Graduate,vroberts@example.org,(239)786-4022x98135,2
SID_2024216,95,97.31,Paid,9,80.32,0,Graduate,vroberts@example.org,(239)786-4022x98135,3
SID_2024216,93,97.77,Paid,9,80.32,0,Graduate,vroberts@example.org,(239)786-4022x98135,4
SID_2024217,91,79.48,Paid,6,63.37,0,Enrolled,jessica01@example.org,269.548.2347x45945,1
SID_2024217,87,80.46,Paid,6,63.37,0,Enrolled,jessica01@example.org,269.548.2347x45945,2
SID_2024217,89,81.77,Paid,6,63.37,0,Enrolled,jessica01@example.org,269.548.2347x45945,3
SID_2024217,91,80.38,Paid,6,63.37,0,Enrolled,jessica01@example.org,269.548.2347x45945,4
SID_2024218,40,45.4,Overdue,1,37.32,0,Dropout,markthompson@example.com,599.460.5308x76057,1
SID_2024218,41,47.34,Overdue,1,37.32,0,Dropout,markthompson@example.com,599.460.5308x76057,2
SID_2024218,43,48.65,Overdue,1,37.32,0,Dropout,markthompson@example.com,599.460.5308x76057,3
SID_2024218,49,53.48,Overdue,1,37.32,0,Dropout,markthompson@example.com,599.460.5308x76057,4
SID_2024219,79,81.0,Due,9,59.39,0,Enrolled,annakane@example.com,001-386-797-0794x1940,1
SID_2024219,78,82.2,Due,9,59.39,0,Enrolled,annakane@example.com,001-386-797-0794x1940,2
SID_2024219,82,81.16,Due,9,59.39,0,Enrolled,annakane@example.com,001-386-797-0794x1940,3
SID_2024219,84,85.71,Due,9,59.39,0,Enrolled,annakane@example.com,001-386-797-0794x1940,4
SID_2024220,87,62.86,Paid,6,56.27,1,Enrolled,walkerconnie@example.net,(994)757-7515,1
SID_2024220,90,63.31,Paid,6,56.27,1,Enrolled,walkerconnie@example.net,(994)757-7515,2
SID_2024220,92,62.13,Paid,6,56.27,1,Enrolled,walkerconnie@example.net,(994)757-7515,3
SID_2024220,89,62.59,Paid,6,56.27,1,Enrolled,walkerconnie@example.net,(994)757-7515,4
SID_2024221,43,45.48,Due,4,37.43,1,Dropout,mfinley@example.org,672.464.9964x1261,1
SID_2024221,51,53.65,Due,4,37.43,1,Dropout,mfinley@example.org,672.464.9964x1261,2
SID_2024221,56,56.94,Due,4,37.43,1,Dropout,mfinley@example.org,672.464.9964x1261,3
SID_2024221,61,62.03,Due,4,37.43,1,Dropout,mfinley@example.org,672.464.9964x1261,4
SID_2024222,96,95.61,Paid,12,83.75,0,Graduate,mariaclayton@example.net,+1-863-718-6889,1
SID_2024222,99,98.28,Paid,12,83.75,0,Graduate,mariaclayton@example.net,+1-863-718-6889,2
SID_2024222,98,96.59,Paid,12,83.75,0,Graduate,mariaclayton@example.net,+1-863-718-6889,3
SID_2024222,99,96.16,Paid,12,83.75,0,Graduate,mariaclayton@example.net,+1-863-718-6889,4
SID_2024223,93,80.64,Paid,3,55.73,1,Enrolled,bbruce@example.org,586-833-9875,1
SID_2024223,91,79.88,Paid,3,55.73,1,Enrolled,bbruce@example.org,586-833-9875,2
SID_2024223,92,80.95,Paid,3,55.73,1,Enrolled,bbruce@example.org,586-833-9875,3
SID_2024223,89,81.31,Paid,3,55.73,1,Enrolled,bbruce@example.org,586-833-9875,4
SID_2024224,40,36.34,Due,3,41.56,1,Dropout,ygarcia@example.net,545-768-1538x544,1
SID_2024224,41,46.35,Due,3,41.56,1,Dropout,ygarcia@example.net,545-768-1538x544,2
SID_2024224,46,48.8,Due,3,41.56,1,Dropout,ygarcia@example.net,545-768-1538x544,3
SID_2024224,51,53.51,Due,3,41.56,1,Dropout,ygarcia@example.net,545-768-1538x544,4
SID_2024225,80,79.3,Due,4,71.17,0,Enrolled,tevans@example.org,4868270524,1
SID_2024225,77,78.4,Due,4,71.17,0,Enrolled,tevans@example.org,4868270524,2
SID_2024225,80,72.09,Due,4,71.17,0,Enrolled,tevans@example.org,4868270524,3
SID_2024225,81,78.81,Due,4,71.17,0,Enrolled,tevans@example.org,4868270524,4
SID_2024226,93,70.17,Due,4,72.81,0,Enrolled,erica77@example.com,630.655.3745x8927,1
SID_2024226,92,64.64,Due,4,72.81,0,Enrolled,erica77@example.com,630.655.3745x8927,2
SID_2024226,96,68.68,Due,4,72.81,0,Enrolled,erica77@example.com,630.655.3745x8927,3
SID_2024226,92,64.13,Due,4,72.81,0,Enrolled,erica77@example.com,630.655.3745x8927,4
SID_2024227,71,60.42,Paid,4,75.42,0,Enrolled,huffjerry@example.net,594-321-5886,1
SID_2024227,67,62.47,Paid,4,75.42,0,Enrolled,huffjerry@example.net,594-321-5886,2
SID_2024227,71,64.12,Paid,4,75.42,0,Enrolled,huffjerry@example.net,594-321-5886,3
SID_2024227,67,65.6,Paid,4,75.42,0,Enrolled,huffjerry@example.net,594-321-5886,4
SID_2024228,46,30.0,Paid,0,35.97,1,Dropout,murraydonald@example.org,7415837089,1
SID_2024228,52,30.0,Paid,0,35.97,1,Dropout,murraydonald@example.org,7415837089,2
SID_2024228,58,32.3,Paid,0,35.97,1,Dropout,murraydonald@example.org,7415837089,3
SID_2024228,64,36.25,Paid,0,35.97,1,Dropout,murraydonald@example.org,7415837089,4
SID_2024229,58,36.5,Overdue,3,43.64,0,Dropout,martincampbell@example.org,(840)537-7115x22526,1
SID_2024229,58,38.15,Overdue,3,43.64,0,Dropout,martincampbell@example.org,(840)537-7115x22526,2
SID_2024229,65,41.83,Overdue,3,43.64,0,Dropout,martincampbell@example.org,(840)537-7115x22526,3
SID_2024229,70,46.56,Overdue,3,43.64,0,Dropout,martincampbell@example.org,(840)537-7115x22526,4
SID_2024230,41,34.68,Overdue,0,35.86,1,Dropout,mgreen@example.org,(809)423-9833x68680,1
SID_2024230,44,42.4,Overdue,0,35.86,1,Dropout,mgreen@example.org,(809)423-9833x68680,2
SID_2024230,51,47.43,Overdue,0,35.86,1,Dropout,mgreen@example.org,(809)423-9833x68680,3
SID_2024230,56,51.31,Overdue,0,35.86,1,Dropout,mgreen@example.org,(809)423-9833x68680,4
SID_2024231,89,75.2,Paid,5,74.33,1,Enrolled,qstephens@example.org,(296)759-0550x09473,1
SID_2024231,94,76.92,Paid,5,74.33,1,Enrolled,qstephens@example.org,(296)759-0550x09473,2
SID_2024231,89,71.95,Paid,5,74.33,1,Enrolled,qstephens@example.org,(296)759-0550x09473,3
SID_2024231,93,70.19,Paid,5,74.33,1,Enrolled,qstephens@example.org,(296)759-0550x09473,4
SID_2024232,40,30.0,Overdue,0,48.88,0,Dropout,nicholas83@example.com,(492)894-0358,1
SID_2024232,40,33.02,Overdue,0,48.88,0,Dropout,nicholas83@example.com,(492)894-0358,2
SID_2024232,40,34.01,Overdue,0,48.88,0,Dropout,nicholas83@example.com,(492)894-0358,3
SID_2024232,40,38.7,Overdue,0,48.88,0,Dropout,nicholas83@example.com,(492)894-0358,4
SID_2024233,43,50.25,Overdue,4,53.52,1,Dropout,pmckay@example.com,(386)484-9647x8295,1
SID_2024233,53,45.19,Overdue,4,53.52,1,Dropout,pmckay@example.com,(386)484-9647x8295,2
SID_2024233,56,53.31,Overdue,4,53.52,1,Dropout,pmckay@example.com,(386)484-9647x8295,3
SID_2024233,61,56.51,Overdue,4,53.52,1,Dropout,pmckay@example.com,(386)484-9647x8295,4
SID_2024234,56,38.84,Overdue,2,34.37,0,Dropout,yfrank@example.com,001-766-702-1137,1
SID_2024234,65,45.21,Overdue,2,34.37,0,Dropout,yfrank@example.com,001-766-702-1137,2
SID_2024234,65,52.83,Overdue,2,34.37,0,Dropout,yfrank@example.com,001-766-702-1137,3
SID_2024234,71,55.54,Overdue,2,34.37,0,Dropout,yfrank@example.com,001-766-702-1137,4
SID_2024235,94,94.19,Paid,5,86.48,0,Graduate,lisamejia@example.org,601-219-6993,1
SID_2024235,94,99.42,Paid,5,86.48,0,Graduate,lisamejia@example.org,601-219-6993,2
SID_2024235,98,100.0,Paid,5,86.48,0,Graduate,lisamejia@example.org,601-219-6993,3
SID_2024235,100,100.0,Paid,5,86.48,0,Graduate,lisamejia@example.org,601-219-6993,4
SID_2024236,73,74.97,Paid,3,65.42,1,Enrolled,qgriffin@example.net,(343)979-6376x8363,1
SID_2024236,75,74.38,Paid,3,65.42,1,Enrolled,qgriffin@example.net,(343)979-6376x8363,2
SID_2024236,74,74.14,Paid,3,65.42,1,Enrolled,qgriffin@example.net,(343)979-6376x8363,3
SID_2024236,71,71.75,Paid,3,65.42,1,Enrolled,qgriffin@example.net,(343)979-6376x8363,4
SID_2024237,87,79.9,Paid,5,63.94,0,Enrolled,bsmith@example.com,(760)490-1009,1
SID_2024237,88,75.09,Paid,5,63.94,0,Enrolled,bsmith@example.com,(760)490-1009,2
SID_2024237,86,79.86,Paid,5,63.94,0,Enrolled,bsmith@example.com,(760)490-1009,3
SID_2024237,86,72.67,Paid,5,63.94,0,Enrolled,bsmith@example.com,(760)490-1009,4
SID_2024238,79,75.73,Paid,3,69.78,0,Enrolled,farmeredward@example.org,412-456-0058x1159,1
SID_2024238,78,72.67,Paid,3,69.78,0,Enrolled,farmeredward@example.org,412-456-0058x1159,2
SID_2024238,80,72.66,Paid,3,69.78,0,Enrolled,farmeredward@example.org,412-456-0058x1159,3
SID_2024238,80,74.44,Paid,3,69.78,0,Enrolled,farmeredward@example.org,412-456-0058x1159,4
SID_2024239,96,80.85,Paid,11,70.79,1,Graduate,vmata@example.com,(965)467-7377x87384,1
SID_2024239,96,82.35,Paid,11,70.79,1,Graduate,vmata@example.com,(965)467-7377x87384,2
SID_2024239,100,83.07,Paid,11,70.79,1,Graduate,vmata@example.com,(965)467-7377x87384,3
SID_2024239,98,84.96,Paid,11,70.79,1,Graduate,vmata@example.com,(965)467-7377x87384,4
SID_2024240,68,68.58,Paid,3,60.74,0,Enrolled,allentammy@example.com,240-466-4914x952,1
SID_2024240,72,70.11,Paid,3,60.74,0,Enrolled,allentammy@example.com,240-466-4914x952,2
SID_2024240,71,62.72,Paid,3,60.74,0,Enrolled,allentammy@example.com,240-466-4914x952,3
SID_2024240,69,71.52,Paid,3,60.74,0,Enrolled,allentammy@example.com,240-466-4914x952,4
SID_2024241,100,88.7,Paid,9,77.64,1,Graduate,smithpatrick@example.org,874-825-6409x63911,1
SID_2024241,100,94.34,Paid,9,77.64,1,Graduate,smithpatrick@example.org,874-825-6409x63911,2
SID_2024241,100,91.95,Paid,9,77.64,1,Graduate,smithpatrick@example.org,874-825-6409x63911,3
SID_2024241,100,100.0,Paid,9,77.64,1,Graduate,smithpatrick@example.org,874-825-6409x63911,4
SID_2024242,100,79.47,Paid,6,76.28,0,Graduate,taraperry@example.org,578.219.3973x46324,1
SID_2024242,100,85.33,Paid,6,76.28,0,Graduate,taraperry@example.org,578.219.3973x46324,2
SID_2024242,100,80.77,Paid,6,76.28,0,Graduate,taraperry@example.org,578.219.3973x46324,3
SID_2024242,100,89.46,Paid,6,76.28,0,Graduate,taraperry@example.org,578.219.3973x46324,4
SID_2024243,86,67.39,Paid,3,59.63,0,Enrolled,kendra48@example.net,794-742-3797,1
SID_2024243,86,62.5,Paid,3,59.63,0,Enrolled,kendra48@example.net,794-742-3797,2
SID_2024243,88,63.99,Paid,3,59.63,0,Enrolled,kendra48@example.net,794-742-3797,3
SID_2024243,86,61.29,Paid,3,59.63,0,Enrolled,kendra48@example.net,794-742-3797,4
SID_2024244,81,72.03,Paid,7,68.35,0,Enrolled,suzannemartin@example.com,+1-500-889-0197x45030,1
SID_2024244,80,73.78,Paid,7,68.35,0,Enrolled,suzannemartin@example.com,+1-500-889-0197x45030,2
SID_2024244,79,71.65,Paid,7,68.35,0,Enrolled,suzannemartin@example.com,+1-500-889-0197x45030,3
SID_2024244,76,69.45,Paid,7,68.35,0,Enrolled,suzannemartin@example.com,+1-500-889-0197x45030,4
SID_2024245,57,46.43,Overdue,0,59.68,0,Dropout,stanleyaaron@example.org,693.358.0835x092,1
SID_2024245,69,49.62,Overdue,0,59.68,0,Dropout,stanleyaaron@example.org,693.358.0835x092,2
SID_2024245,72,52.2,Overdue,0,59.68,0,Dropout,stanleyaaron@example.org,693.358.0835x092,3
SID_2024245,75,54.38,Overdue,0,59.68,0,Dropout,stanleyaaron@example.org,693.358.0835x092,4
SID_2024246,85,64.6,Paid,4,55.11,0,Enrolled,marycook@example.com,8506543398,1
SID_2024246,84,61.24,Paid,4,55.11,0,Enrolled,marycook@example.com,8506543398,2
SID_2024246,83,65.18,Paid,4,55.11,0,Enrolled,marycook@example.com,8506543398,3
SID_2024246,85,63.86,Paid,4,55.11,0,Enrolled,marycook@example.com,8506543398,4
SID_2024247,90,77.77,Paid,8,57.38,0,Enrolled,fherring@example.com,397-539-7852,1
SID_2024247,89,79.66,Paid,8,57.38,0,Enrolled,fherring@example.com,397-539-7852,2
SID_2024247,92,80.82,Paid,8,57.38,0,Enrolled,fherring@example.com,397-539-7852,3
SID_2024247,92,85.35,Paid,8,57.38,0,Enrolled,fherring@example.com,397-539-7852,4
SID_2024248,88,91.76,Paid,11,85.43,0,Graduate,jasonsnow@example.org,+1-353-742-5797,1
SID_2024248,90,93.09,Paid,11,85.43,0,Graduate,jasonsnow@example.org,+1-353-742-5797,2
SID_2024248,89,98.73,Paid,11,85.43,0,Graduate,jasonsnow@example.org,+1-353-742-5797,3
SID_2024248,94,100.0,Paid,11,85.43,0,Graduate,jasonsnow@example.org,+1-353-742-5797,4
SID_2024249,80,74.74,Paid,5,63.94,0,Enrolled,crystal65@example.com,508.461.0585,1
SID_2024249,77,73.34,Paid,5,63.94,0,Enrolled,crystal65@example.com,508.461.0585,2
SID_2024249,79,72.14,Paid,5,63.94,0,Enrolled,crystal65@example.com,508.461.0585,3
SID_2024249,78,70.78,Paid,5,63.94,0,Enrolled,crystal65@example.com,508.461.0585,4
SID_2024250,87,77.7,Paid,6,64.98,1,Enrolled,pyoung@example.net,+1-461-443-3722x09697,1
SID_2024250,93,77.79,Paid,6,64.98,1,Enrolled,pyoung@example.net,+1-461-443-3722x09697,2
SID_2024250,92,71.14,Paid,6,64.98,1,Enrolled,pyoung@example.net,+1-461-443-3722x09697,3
SID_2024250,90,77.95,Paid,6,64.98,1,Enrolled,pyoung@example.net,+1-461-443-3722x09697,4
SID_2024251,90,73.3,Paid,6,73.52,0,Enrolled,jsnyder@example.org,(818)390-9761,1
SID_2024251,90,74.13,Paid,6,73.52,0,Enrolled,jsnyder@example.org,(818)390-9761,2
SID_2024251,89,72.74,Paid,6,73.52,0,Enrolled,jsnyder@example.org,(818)390-9761,3
SID_2024251,91,70.05,Paid,6,73.52,0,Enrolled,jsnyder@example.org,(818)390-9761,4
SID_2024252,100,85.91,Paid,10,76.74,1,Graduate,patelmadison@example.com,7449138171,1
SID_2024252,100,89.14,Paid,10,76.74,1,Graduate,patelmadison@example.com,7449138171,2
SID_2024252,100,95.18,Paid,10,76.74,1,Graduate,patelmadison@example.com,7449138171,3
SID_2024252,100,90.82,Paid,10,76.74,1,Graduate,patelmadison@example.com,7449138171,4
SID_2024253,40,53.38,Due,0,59.13,0,Dropout,david14@example.org,001-316-282-0394x20117,1
SID_2024253,40,54.34,Due,0,59.13,0,Dropout,david14@example.org,001-316-282-0394x20117,2
SID_2024253,40,58.63,Due,0,59.13,0,Dropout,david14@example.org,001-316-282-0394x20117,3
SID_2024253,43,64.49,Due,0,59.13,0,Dropout,david14@example.org,001-316-282-0394x20117,4
SID_2024254,52,34.51,Paid,4,59.51,0,Dropout,mckinneyvalerie@example.net,447-636-8719x5902,1
SID_2024254,61,30.29,Paid,4,59.51,0,Dropout,mckinneyvalerie@example.net,447-636-8719x5902,2
SID_2024254,61,38.44,Paid,4,59.51,0,Dropout,mckinneyvalerie@example.net,447-636-8719x5902,3
SID_2024254,67,41.78,Paid,4,59.51,0,Dropout,mckinneyvalerie@example.net,447-636-8719x5902,4
SID_2024255,73,62.66,Paid,6,57.04,0,Enrolled,victorcarter@example.net,8059740244,1
SID_2024255,70,62.68,Paid,6,57.04,0,Enrolled,victorcarter@example.net,8059740244,2
SID_2024255,71,65.09,Paid,6,57.04,0,Enrolled,victorcarter@example.net,8059740244,3
SID_2024255,72,66.64,Paid,6,57.04,0,Enrolled,victorcarter@example.net,8059740244,4
SID_2024256,79,62.27,Paid,7,55.85,0,Enrolled,ronnietaylor@example.org,001-383-335-3885,1
SID_2024256,84,69.57,Paid,7,55.85,0,Enrolled,ronnietaylor@example.org,001-383-335-3885,2
SID_2024256,81,62.19,Paid,7,55.85,0,Enrolled,ronnietaylor@example.org,001-383-335-3885,3
SID_2024256,78,69.13,Paid,7,55.85,0,Enrolled,ronnietaylor@example.org,001-383-335-3885,4
SID_2024257,100,87.65,Paid,9,82.32,0,Graduate,robinmoses@example.org,255.269.2490x1449,1
SID_2024257,100,90.9,Paid,9,82.32,0,Graduate,robinmoses@example.org,255.269.2490x1449,2
SID_2024257,100,92.81,Paid,9,82.32,0,Graduate,robinmoses@example.org,255.269.2490x1449,3
SID_2024257,100,95.22,Paid,9,82.32,0,Graduate,robinmoses@example.org,255.269.2490x1449,4
SID_2024258,78,82.1,Due,9,65.64,0,Enrolled,vflores@example.net,738.480.0307x550,1
SID_2024258,76,84.42,Due,9,65.64,0,Enrolled,vflores@example.net,738.480.0307x550,2
SID_2024258,73,85.41,Due,9,65.64,0,Enrolled,vflores@example.net,738.480.0307x550,3
SID_2024258,79,86.69,Due,9,65.64,0,Enrolled,vflores@example.net,738.480.0307x550,4
SID_2024259,89,98.12,Paid,9,90.4,1,Graduate,buckleythomas@example.org,324.695.8715x836,1
SID_2024259,90,99.81,Paid,9,90.4,1,Graduate,buckleythomas@example.org,324.695.8715x836,2
SID_2024259,94,100.0,Paid,9,90.4,1,Graduate,buckleythomas@example.org,324.695.8715x836,3
SID_2024259,92,100.0,Paid,9,90.4,1,Graduate,buckleythomas@example.org,324.695.8715x836,4
SID_2024260,86,66.7,Paid,5,64.5,0,Enrolled,sarah02@example.net,+1-470-355-1800x004,1
SID_2024260,80,62.84,Paid,5,64.5,0,Enrolled,sarah02@example.net,+1-470-355-1800x004,2
SID_2024260,84,67.2,Paid,5,64.5,0,Enrolled,sarah02@example.net,+1-470-355-1800x004,3
SID_2024260,80,61.29,Paid,5,64.5,0,Enrolled,sarah02@example.net,+1-470-355-1800x004,4
SID_2024261,82,69.41,Paid,7,58.4,1,Enrolled,chelseaporter@example.com,825-865-2759,1
SID_2024261,86,67.98,Paid,7,58.4,1,Enrolled,chelseaporter@example.com,825-865-2759,2
SID_2024261,83,61.85,Paid,7,58.4,1,Enrolled,chelseaporter@example.com,825-865-2759,3
SID_2024261,81,66.57,Paid,7,58.4,1,Enrolled,chelseaporter@example.com,825-865-2759,4
SID_2024262,95,70.02,Due,4,57.21,1,Enrolled,devans@example.com,(912)463-3685x963,1
SID_2024262,95,73.34,Due,4,57.21,1,Enrolled,devans@example.com,(912)463-3685x963,2
SID_2024262,93,67.89,Due,4,57.21,1,Enrolled,devans@example.com,(912)463-3685x963,3
SID_2024262,94,67.1,Due,4,57.21,1,Enrolled,devans@example.com,(912)463-3685x963,4
SID_2024263,72,66.01,Paid,4,61.05,0,Enrolled,rrodriguez@example.net,(411)694-1715,1
SID_2024263,73,65.42,Paid,4,61.05,0,Enrolled,rrodriguez@example.net,(411)694-1715,2
SID_2024263,67,65.76,Paid,4,61.05,0,Enrolled,rrodriguez@example.net,(411)694-1715,3
SID_2024263,69,64.75,Paid,4,61.05,0,Enrolled,rrodriguez@example.net,(411)694-1715,4
SID_2024264,87,88.75,Paid,9,71.28,0,Graduate,brownadrian@example.net,001-363-715-8458,1
SID_2024264,87,92.1,Paid,9,71.28,0,Graduate,brownadrian@example.net,001-363-715-8458,2
SID_2024264,91,91.1,Paid,9,71.28,0,Graduate,brownadrian@example.net,001-363-715-8458,3
SID_2024264,93,100.0,Paid,9,71.28,0,Graduate,brownadrian@example.net,001-363-715-8458,4
SID_2024265,43,42.25,Overdue,0,53.09,0,Dropout,aaron05@example.org,+1-331-420-0777,1
SID_2024265,49,50.7,Overdue,0,53.09,0,Dropout,aaron05@example.org,+1-331-420-0777,2
SID_2024265,49,52.06,Overdue,0,53.09,0,Dropout,aaron05@example.org,+1-331-420-0777,3
SID_2024265,55,55.08,Overdue,0,53.09,0,Dropout,aaron05@example.org,+1-331-420-0777,4
SID_2024266,93,63.78,Paid,4,78.11,0,Enrolled,michellehayes@example.com,4742321093,1
SID_2024266,92,66.88,Paid,4,78.11,0,Enrolled,michellehayes@example.com,4742321093,2
SID_2024266,94,59.19,Paid,4,78.11,0,Enrolled,michellehayes@example.com,4742321093,3
SID_2024266,88,63.3,Paid,4,78.11,0,Enrolled,michellehayes@example.com,4742321093,4
SID_2024267,75,73.94,Paid,6,66.89,0,Enrolled,shepardjeffrey@example.com,(788)726-9679x67960,1
SID_2024267,79,77.06,Paid,6,66.89,0,Enrolled,shepardjeffrey@example.com,(788)726-9679x67960,2
SID_2024267,76,69.7,Paid,6,66.89,0,Enrolled,shepardjeffrey@example.com,(788)726-9679x67960,3
SID_2024267,75,73.9,Paid,6,66.89,0,Enrolled,shepardjeffrey@example.com,(788)726-9679x67960,4
SID_2024268,77,67.8,Paid,8,64.52,0,Enrolled,kimberlycarroll@example.org,275-543-3584,1
SID_2024268,76,68.66,Paid,8,64.52,0,Enrolled,kimberlycarroll@example.org,275-543-3584,2
SID_2024268,77,73.69,Paid,8,64.52,0,Enrolled,kimberlycarroll@example.org,275-543-3584,3
SID_2024268,75,70.42,Paid,8,64.52,0,Enrolled,kimberlycarroll@example.org,275-543-3584,4
SID_2024269,99,97.36,Paid,6,72.46,0,Graduate,marquezerin@example.com,(618)479-4359x2477,1
