StudentID,AttendancePercentage,AverageScore,FeeStatus,LMS_Logins_Per_Week,MidtermGrade,ScholarshipHolder,Target,Name,Email,Phone,Branch,Year,FinancialStressScore,HealthImpact,CareerConfidenceScore,ReportingPeriod
SID_2024146,85,73.47,Paid,5,87.8,1,Graduate,Devansh Sahni,devansh84@college.edu,3238630636,Civil,3,1,No,5,3
SID_2024146,90,75.03,Paid,5,87.8,1,Graduate,Devansh Sahni,devansh84@college.edu,3238630636,Civil,3,1,No,5,4
SID_2024147,74,78.7,Due,7,55.45,0,Enrolled,Irya Chaudhry,irya25@college.edu,02131322209,Mechanical,4,1,No,5,1
SID_2024147,76,78.5,Due,7,55.45,0,Enrolled,Irya Chaudhry,irya25@college.edu,02131322209,Mechanical,4,1,No,5,2
SID_2024147,73,70.91,Due,7,55.45,0,Enrolled,Irya Chaudhry,irya25@college.edu,02131322209,Mechanical,4,1,No,5,3
SID_2024147,74,73.04,Due,7,55.45,0,Enrolled,Irya Chaudhry,irya25@college.edu,02131322209,Mechanical,4,1,No,5,4
SID_2024148,97,59.85,Paid,9,62.34,0,Enrolled,Ekaraj Barad,ekaraj54@college.edu,+919049437637,Mechanical,1,1,Yes,3,1
SID_2024148,91,63.6,Paid,9,62.34,0,Enrolled,Ekaraj Barad,ekaraj54@college.edu,+919049437637,Mechanical,1,1,Yes,3,2
SID_2024148,88,62.47,Paid,9,62.34,0,Enrolled,Ekaraj Barad,ekaraj54@college.edu,+919049437637,Mechanical,1,1,Yes,3,3
SID_2024148,91,64.42,Paid,9,62.34,0,Enrolled,Ekaraj Barad,ekaraj54@college.edu,+919049437637,Mechanical,1,1,Yes,3,4
SID_2024149,74,74.85,Paid,7,75.72,0,Enrolled,Pooja Gokhale,pooja88@college.edu,5379452719,Electronics,1,4,Yes,4,1
SID_2024149,71,72.85,Paid,7,75.72,0,Enrolled,Pooja Gokhale,pooja88@college.edu,5379452719,Electronics,1,4,Yes,4,2
SID_2024149,66,73.25,Paid,7,75.72,0,Enrolled,Pooja Gokhale,pooja88@college.edu,5379452719,Electronics,1,4,Yes,4,3
SID_2024149,71,73.58,Paid,7,75.72,0,Enrolled,Pooja Gokhale,pooja88@college.edu,5379452719,Electronics,1,4,Yes,4,4
SID_2024150,51,64.94,Overdue,2,33.08,1,Dropout,Triveni Bava,triveni12@college.edu,+919727014979,Electronics,3,5,Yes,2,1
SID_2024150,56,62.78,Overdue,2,33.08,1,Dropout,Triveni Bava,triveni12@college.edu,+919727014979,Electronics,3,5,Yes,2,2
SID_2024150,49,58.61,Overdue,2,33.08,1,Dropout,Triveni Bava,triveni12@college.edu,+919727014979,Electronics,3,5,Yes,2,3
SID_2024150,54,60.88,Overdue,2,33.08,1,Dropout,Triveni Bava,triveni12@college.edu,+919727014979,Electronics,3,5,Yes,2,4
SID_2024151,88,72.97,Paid,7,70.31,0,Enrolled,Omaja Krishnan,omaja37@college.edu,+911657598946,Mechanical,1,2,Yes,4,1
SID_2024151,70,86.95,Paid,7,70.31,0,Enrolled,Omaja Krishnan,omaja37@college.edu,+911657598946,Mechanical,1,2,Yes,4,2
SID_2024151,78,79.83,Paid,7,70.31,0,Enrolled,Omaja Krishnan,omaja37@college.edu,+911657598946,Mechanical,1,2,Yes,4,3
SID_2024151,76,81.65,Paid,7,70.31,0,Enrolled,Omaja Krishnan,omaja37@college.edu,+911657598946,Mechanical,1,2,Yes,4,4
SID_2024152,87,79.31,Paid,14,79.91,0,Graduate,Hemani Ramaswamy,hemani53@college.edu,+917259126212,Mechanical,1,1,No,5,1
SID_2024152,100,86.63,Paid,14,79.91,0,Graduate,Hemani Ramaswamy,hemani53@college.edu,+917259126212,Mechanical,1,1,No,5,2
SID_2024152,96,81.13,Paid,14,79.91,0,Graduate,Hemani Ramaswamy,hemani53@college.edu,+917259126212,Mechanical,1,1,No,5,3
SID_2024152,96,82.12,Paid,14,79.91,0,Graduate,Hemani Ramaswamy,hemani53@college.edu,+917259126212,Mechanical,1,1,No,5,4
SID_2024153,61,63.69,Overdue,1,34.45,0,Dropout,Jagrati Handa,jagrati34@college.edu,4524241772,Electronics,3,4,Yes,1,1
SID_2024153,54,57.47,Overdue,1,34.45,0,Dropout,Jagrati Handa,jagrati34@college.edu,4524241772,Electronics,3,4,Yes,1,2
SID_2024153,53,59.51,Overdue,1,34.45,0,Dropout,Jagrati Handa,jagrati34@college.edu,4524241772,Electronics,3,4,Yes,1,3
SID_2024153,58,57.41,Overdue,1,34.45,0,Dropout,Jagrati Handa,jagrati34@college.edu,4524241772,Electronics,3,4,Yes,1,4
SID_2024154,40,37.25,Overdue,4,52.2,1,Dropout,Panini Balan,panini21@college.edu,+913480469109,Computer Science,2,3,Yes,3,1
SID_2024154,54,49.96,Overdue,4,52.2,1,Dropout,Panini Balan,panini21@college.edu,+913480469109,Computer Science,2,3,Yes,3,2
SID_2024154,48,42.63,Overdue,4,52.2,1,Dropout,Panini Balan,panini21@college.edu,+913480469109,Computer Science,2,3,Yes,3,3
SID_2024154,46,44.83,Overdue,4,52.2,1,Dropout,Panini Balan,panini21@college.edu,+913480469109,Computer Science,2,3,Yes,3,4
SID_2024155,52,58.19,Due,0,47.73,1,Dropout,Warjas Nayar,warjas33@college.edu,5606935832,Mechanical,1,3,No,2,1
SID_2024155,52,57.0,Due,0,47.73,1,Dropout,Warjas Nayar,warjas33@college.edu,5606935832,Mechanical,1,3,No,2,2
SID_2024155,56,52.14,Due,0,47.73,1,Dropout,Warjas Nayar,warjas33@college.edu,5606935832,Mechanical,1,3,No,2,3
SID_2024155,58,52.86,Due,0,47.73,1,Dropout,Warjas Nayar,warjas33@college.edu,5606935832,Mechanical,1,3,No,2,4
SID_2024156,85,74.54,Paid,6,82.79,0,Graduate,Sanaya Date,sanaya77@college.edu,7626372323,Electronics,1,2,No,4,1
SID_2024156,91,73.56,Paid,6,82.79,0,Graduate,Sanaya Date,sanaya77@college.edu,7626372323,Electronics,1,2,No,4,2
SID_2024156,94,78.34,Paid,6,82.79,0,Graduate,Sanaya Date,sanaya77@college.edu,7626372323,Electronics,1,2,No,4,3
SID_2024156,97,77.39,Paid,6,82.79,0,Graduate,Sanaya Date,sanaya77@college.edu,7626372323,Electronics,1,2,No,4,4
SID_2024157,70,56.98,Overdue,1,37.49,1,Dropout,Urvi Majumdar,urvi92@college.edu,+918705371769,Civil,2,4,No,2,1
SID_2024157,63,56.47,Overdue,1,37.49,1,Dropout,Urvi Majumdar,urvi92@college.edu,+918705371769,Civil,2,4,No,2,2
SID_2024157,69,59.26,Overdue,1,37.49,1,Dropout,Urvi Majumdar,urvi92@college.edu,+918705371769,Civil,2,4,No,2,3
SID_2024157,67,60.65,Overdue,1,37.49,1,Dropout,Urvi Majumdar,urvi92@college.edu,+918705371769,Civil,2,4,No,2,4
SID_2024158,90,81.26,Paid,8,67.41,0,Enrolled,Michael Sani,michael95@college.edu,00586047977,Electrical,1,1,No,3,1
SID_2024158,84,79.9,Paid,8,67.41,0,Enrolled,Michael Sani,michael95@college.edu,00586047977,Electrical,1,1,No,3,2
SID_2024158,89,84.41,Paid,8,67.41,0,Enrolled,Michael Sani,michael95@college.edu,00586047977,Electrical,1,1,No,3,3
SID_2024158,90,84.73,Paid,8,67.41,0,Enrolled,Michael Sani,michael95@college.edu,00586047977,Electrical,1,1,No,3,4
SID_2024159,95,77.75,Paid,8,71.77,0,Enrolled,Mohammed Parmar,mohammed64@college.edu,03047705835,Electronics,1,2,No,4,1
SID_2024159,83,77.18,Paid,8,71.77,0,Enrolled,Mohammed Parmar,mohammed64@college.edu,03047705835,Electronics,1,2,No,4,2
SID_2024159,85,77.14,Paid,8,71.77,0,Enrolled,Mohammed Parmar,mohammed64@college.edu,03047705835,Electronics,1,2,No,4,3
SID_2024159,83,78.46,Paid,8,71.77,0,Enrolled,Mohammed Parmar,mohammed64@college.edu,03047705835,Electronics,1,2,No,4,4
SID_2024160,78,78.36,Paid,10,73.9,0,Graduate,Finn Bala,finn91@college.edu,09255520911,Electrical,1,2,No,5,1
SID_2024160,86,75.4,Paid,10,73.9,0,Graduate,Finn Bala,finn91@college.edu,09255520911,Electrical,1,2,No,5,2
SID_2024160,89,77.24,Paid,10,73.9,0,Graduate,Finn Bala,finn91@college.edu,09255520911,Electrical,1,2,No,5,3
SID_2024160,90,76.02,Paid,10,73.9,0,Graduate,Finn Bala,finn91@college.edu,09255520911,Electrical,1,2,No,5,4
SID_2024161,97,83.73,Paid,7,89.7,1,Graduate,Yashoda Tank,yashoda20@college.edu,+911841642105,Civil,3,2,No,4,1
SID_2024161,94,78.6,Paid,7,89.7,1,Graduate,Yashoda Tank,yashoda20@college.edu,+911841642105,Civil,3,2,No,4,2
SID_2024161,90,75.71,Paid,7,89.7,1,Graduate,Yashoda Tank,yashoda20@college.edu,+911841642105,Civil,3,2,No,4,3
SID_2024161,94,75.0,Paid,7,89.7,1,Graduate,Yashoda Tank,yashoda20@college.edu,+911841642105,Civil,3,2,No,4,4
SID_2024162,93,81.31,Paid,9,83.34,0,Graduate,Bhavani Ramaswamy,bhavani10@college.edu,+919282986773,Mechanical,4,3,No,5,1
SID_2024162,91,80.61,Paid,9,83.34,0,Graduate,Bhavani Ramaswamy,bhavani10@college.edu,+919282986773,Mechanical,4,3,No,5,2
SID_2024162,84,81.85,Paid,9,83.34,0,Graduate,Bhavani Ramaswamy,bhavani10@college.edu,+919282986773,Mechanical,4,3,No,5,3
SID_2024162,87,80.87,Paid,9,83.34,0,Graduate,Bhavani Ramaswamy,bhavani10@college.edu,+919282986773,Mechanical,4,3,No,5,4
SID_2024163,65,62.54,Paid,5,71.36,0,Enrolled,Reva Brar,reva69@college.edu,9992384301,Computer Science,2,3,No,5,1
SID_2024163,70,61.85,Paid,5,71.36,0,Enrolled,Reva Brar,reva69@college.edu,9992384301,Computer Science,2,3,No,5,2
SID_2024163,76,64.12,Paid,5,71.36,0,Enrolled,Reva Brar,reva69@college.edu,9992384301,Computer Science,2,3,No,5,3
SID_2024163,74,62.22,Paid,5,71.36,0,Enrolled,Reva Brar,reva69@college.edu,9992384301,Computer Science,2,3,No,5,4
SID_2024164,40,43.57,Overdue,4,55.73,0,Dropout,Agastya Chawla,agastya30@college.edu,3496115532,Computer Science,2,3,No,2,1
SID_2024164,46,48.63,Overdue,4,55.73,0,Dropout,Agastya Chawla,agastya30@college.edu,3496115532,Computer Science,2,3,No,2,2
SID_2024164,42,46.03,Overdue,4,55.73,0,Dropout,Agastya Chawla,agastya30@college.edu,3496115532,Computer Science,2,3,No,2,3
SID_2024164,40,48.29,Overdue,4,55.73,0,Dropout,Agastya Chawla,agastya30@college.edu,3496115532,Computer Science,2,3,No,2,4
SID_2024165,59,32.68,Paid,4,43.93,0,Dropout,Yashasvi Chana,yashasvi92@college.edu,6593750648,Electrical,3,3,Yes,2,1
SID_2024165,51,30.0,Paid,4,43.93,0,Dropout,Yashasvi Chana,yashasvi92@college.edu,6593750648,Electrical,3,3,Yes,2,2
SID_2024165,61,34.14,Paid,4,43.93,0,Dropout,Yashasvi Chana,yashasvi92@college.edu,6593750648,Electrical,3,3,Yes,2,3
SID_2024165,59,31.55,Paid,4,43.93,0,Dropout,Yashasvi Chana,yashasvi92@college.edu,6593750648,Electrical,3,3,Yes,2,4
SID_2024166,100,63.74,Paid,7,55.9,0,Enrolled,Bhavani Dugar,bhavani68@college.edu,02748282723,Computer Science,1,4,No,3,1
SID_2024166,100,64.46,Paid,7,55.9,0,Enrolled,Bhavani Dugar,bhavani68@college.edu,02748282723,Computer Science,1,4,No,3,2
SID_2024166,90,71.53,Paid,7,55.9,0,Enrolled,Bhavani Dugar,bhavani68@college.edu,02748282723,Computer Science,1,4,No,3,3
SID_2024166,94,69.5,Paid,7,55.9,0,Enrolled,Bhavani Dugar,bhavani68@college.edu,02748282723,Computer Science,1,4,No,3,4
SID_2024167,75,32.07,Overdue,2,33.74,0,Dropout,Rudra Purohit,rudra14@college.edu,9269680317,Computer Science,2,3,Yes,1,1
SID_2024167,65,38.61,Overdue,2,33.74,0,Dropout,Rudra Purohit,rudra14@college.edu,9269680317,Computer Science,2,3,Yes,1,2
SID_2024167,69,37.35,Overdue,2,33.74,0,Dropout,Rudra Purohit,rudra14@college.edu,9269680317,Computer Science,2,3,Yes,1,3
SID_2024167,69,34.6,Overdue,2,33.74,0,Dropout,Rudra Purohit,rudra14@college.edu,9269680317,Computer Science,2,3,Yes,1,4
SID_2024168,102,70.33,Due,8,79.64,0,Enrolled,Kashvi Majumdar,kashvi69@college.edu,4225903311,Civil,2,1,No,3,1
SID_2024168,89,69.21,Due,8,79.64,0,Enrolled,Kashvi Majumdar,kashvi69@college.edu,4225903311,Civil,2,1,No,3,2
SID_2024168,97,68.94,Due,8,79.64,0,Enrolled,Kashvi Majumdar,kashvi69@college.edu,4225903311,Civil,2,1,No,3,3
SID_2024168,93,70.82,Due,8,79.64,0,Enrolled,Kashvi Majumdar,kashvi69@college.edu,4225903311,Civil,2,1,No,3,4
SID_2024169,89,100.62,Paid,8,79.48,0,Graduate,Idika Sandhu,idika26@college.edu,+918542173802,Civil,2,1,No,5,1
SID_2024169,93,94.84,Paid,8,79.48,0,Graduate,Idika Sandhu,idika26@college.edu,+918542173802,Civil,2,1,No,5,2
SID_2024169,95,90.92,Paid,8,79.48,0,Graduate,Idika Sandhu,idika26@college.edu,+918542173802,Civil,2,1,No,5,3
SID_2024169,95,91.87,Paid,8,79.48,0,Graduate,Idika Sandhu,idika26@college.edu,+918542173802,Civil,2,1,No,5,4
SID_2024170,96,81.61,Paid,13,82.66,0,Graduate,Zayan Kapur,zayan67@college.edu,+913352366908,Civil,1,1,No,4,1
SID_2024170,87,83.01,Paid,13,82.66,0,Graduate,Zayan Kapur,zayan67@college.edu,+913352366908,Civil,1,1,No,4,2
SID_2024170,89,78.18,Paid,13,82.66,0,Graduate,Zayan Kapur,zayan67@college.edu,+913352366908,Civil,1,1,No,4,3
SID_2024170,87,79.01,Paid,13,82.66,0,Graduate,Zayan Kapur,zayan67@college.edu,+913352366908,Civil,1,1,No,4,4
SID_2024171,76,72.97,Paid,6,61.79,1,Enrolled,Akshay Mistry,akshay13@college.edu,+916060842102,Computer Science,1,3,No,3,1
SID_2024171,79,63.96,Paid,6,61.79,1,Enrolled,Akshay Mistry,akshay13@college.edu,+916060842102,Computer Science,1,3,No,3,2
SID_2024171,81,65.33,Paid,6,61.79,1,Enrolled,Akshay Mistry,akshay13@college.edu,+916060842102,Computer Science,1,3,No,3,3
SID_2024171,79,65.11,Paid,6,61.79,1,Enrolled,Akshay Mistry,akshay13@college.edu,+916060842102,Computer Science,1,3,No,3,4
SID_2024172,76,68.42,Paid,4,71.94,0,Enrolled,Yashodhara Tripathi,yashodhara15@college.edu,07253560107,Mechanical,1,3,Yes,5,1
SID_2024172,78,68.94,Paid,4,71.94,0,Enrolled,Yashodhara Tripathi,yashodhara15@college.edu,07253560107,Mechanical,1,3,Yes,5,2
SID_2024172,85,72.34,Paid,4,71.94,0,Enrolled,Yashodhara Tripathi,yashodhara15@college.edu,07253560107,Mechanical,1,3,Yes,5,3
SID_2024172,82,69.35,Paid,4,71.94,0,Enrolled,Yashodhara Tripathi,yashodhara15@college.edu,07253560107,Mechanical,1,3,Yes,5,4
SID_2024173,105,71.11,Paid,6,71.68,0,Enrolled,Ryan Kothari,ryan90@college.edu,+918659746665,Electronics,2,3,No,4,1
SID_2024173,91,67.02,Paid,6,71.68,0,Enrolled,Ryan Kothari,ryan90@college.edu,+918659746665,Electronics,2,3,No,4,2
SID_2024173,93,66.89,Paid,6,71.68,0,Enrolled,Ryan Kothari,ryan90@college.edu,+918659746665,Electronics,2,3,No,4,3
SID_2024173,93,69.07,Paid,6,71.68,0,Enrolled,Ryan Kothari,ryan90@college.edu,+918659746665,Electronics,2,3,No,4,4
SID_2024174,103,76.16,Paid,7,66.04,1,Enrolled,Ikbal Rau,ikbal14@college.edu,4401910935,Electronics,1,2,No,3,1
SID_2024174,84,82.24,Paid,7,66.04,1,Enrolled,Ikbal Rau,ikbal14@college.edu,4401910935,Electronics,1,2,No,3,2
SID_2024174,98,80.57,Paid,7,66.04,1,Enrolled,Ikbal Rau,ikbal14@college.edu,4401910935,Electronics,1,2,No,3,3
SID_2024174,94,77.74,Paid,7,66.04,1,Enrolled,Ikbal Rau,ikbal14@college.edu,4401910935,Electronics,1,2,No,3,4
SID_2024175,98,94.94,Paid,8,89.21,0,Graduate,Ranbir Bose,ranbir14@college.edu,+916694152132,Computer Science,1,3,No,5,1
SID_2024175,84,94.71,Paid,8,89.21,0,Graduate,Ranbir Bose,ranbir14@college.edu,+916694152132,Computer Science,1,3,No,5,2
SID_2024175,89,95.43,Paid,8,89.21,0,Graduate,Ranbir Bose,ranbir14@college.edu,+916694152132,Computer Science,1,3,No,5,3
SID_2024175,86,94.11,Paid,8,89.21,0,Graduate,Ranbir Bose,ranbir14@college.edu,+916694152132,Computer Science,1,3,No,5,4
SID_2024176,85,92.03,Paid,4,75.19,0,Enrolled,Qushi Dar,qushi22@college.edu,+912677242831,Computer Science,2,3,No,5,1
SID_2024176,84,88.4,Paid,4,75.19,0,Enrolled,Qushi Dar,qushi22@college.edu,+912677242831,Computer Science,2,3,No,5,2
SID_2024176,77,83.99,Paid,4,75.19,0,Enrolled,Qushi Dar,qushi22@college.edu,+912677242831,Computer Science,2,3,No,5,3
SID_2024176,82,84.77,Paid,4,75.19,0,Enrolled,Qushi Dar,qushi22@college.edu,+912677242831,Computer Science,2,3,No,5,4
SID_2024177,66,68.56,Due,3,75.32,1,Enrolled,Pahal Karnik,pahal48@college.edu,6685223960,Mechanical,1,1,No,3,1
SID_2024177,83,78.24,Due,3,75.32,1,Enrolled,Pahal Karnik,pahal48@college.edu,6685223960,Mechanical,1,1,No,3,2
SID_2024177,73,75.12,Due,3,75.32,1,Enrolled,Pahal Karnik,pahal48@college.edu,6685223960,Mechanical,1,1,No,3,3
SID_2024177,75,73.47,Due,3,75.32,1,Enrolled,Pahal Karnik,pahal48@college.edu,6685223960,Mechanical,1,1,No,3,4
SID_2024178,102,83.18,Paid,9,77.64,1,Graduate,Tripti Sagar,tripti83@college.edu,+913796035364,Electrical,1,3,No,5,1
SID_2024178,91,88.28,Paid,9,77.64,1,Graduate,Tripti Sagar,tripti83@college.edu,+913796035364,Electrical,1,3,No,5,2
SID_2024178,99,89.43,Paid,9,77.64,1,Graduate,Tripti Sagar,tripti83@college.edu,+913796035364,Electrical,1,3,No,5,3
SID_2024178,99,89.36,Paid,9,77.64,1,Graduate,Tripti Sagar,tripti83@college.edu,+913796035364,Electrical,1,3,No,5,4
SID_2024179,69,83.49,Paid,3,64.46,1,Enrolled,Ranbir Sekhon,ranbir81@college.edu,8323408792,Electronics,1,4,No,5,1
SID_2024179,76,86.71,Paid,3,64.46,1,Enrolled,Ranbir Sekhon,ranbir81@college.edu,8323408792,Electronics,1,4,No,5,2
SID_2024179,74,80.14,Paid,3,64.46,1,Enrolled,Ranbir Sekhon,ranbir81@college.edu,8323408792,Electronics,1,4,No,5,3
SID_2024179,72,83.05,Paid,3,64.46,1,Enrolled,Ranbir Sekhon,ranbir81@college.edu,8323408792,Electronics,1,4,No,5,4
SID_2024180,70,60.83,Due,4,59.04,1,Enrolled,Jeevika Sem,jeevika11@college.edu,+912510731945,Computer Science,2,2,No,5,1
SID_2024180,78,69.57,Due,4,59.04,1,Enrolled,Jeevika Sem,jeevika11@college.edu,+912510731945,Computer Science,2,2,No,5,2
SID_2024180,80,67.91,Due,4,59.04,1,Enrolled,Jeevika Sem,jeevika11@college.edu,+912510731945,Computer Science,2,2,No,5,3
SID_2024180,82,66.06,Due,4,59.04,1,Enrolled,Jeevika Sem,jeevika11@college.edu,+912510731945,Computer Science,2,2,No,5,4
SID_2024181,100,89.68,Paid,11,93.73,0,Graduate,Vinaya Ranganathan,vinaya97@college.edu,4928306681,Mechanical,2,2,No,4,1
SID_2024181,83,80.42,Paid,11,93.73,0,Graduate,Vinaya Ranganathan,vinaya97@college.edu,4928306681,Mechanical,2,2,No,4,2
SID_2024181,89,79.59,Paid,11,93.73,0,Graduate,Vinaya Ranganathan,vinaya97@college.edu,4928306681,Mechanical,2,2,No,4,3
SID_2024181,91,82.43,Paid,11,93.73,0,Graduate,Vinaya Ranganathan,vinaya97@college.edu,4928306681,Mechanical,2,2,No,4,4
SID_2024182,90,86.55,Paid,7,76.04,0,Graduate,Pushti Sheth,pushti87@college.edu,+910907445560,Civil,1,2,No,5,1
SID_2024182,84,87.81,Paid,7,76.04,0,Graduate,Pushti Sheth,pushti87@college.edu,+910907445560,Civil,1,2,No,5,2
SID_2024182,85,83.64,Paid,7,76.04,0,Graduate,Pushti Sheth,pushti87@college.edu,+910907445560,Civil,1,2,No,5,3
SID_2024182,90,86.32,Paid,7,76.04,0,Graduate,Pushti Sheth,pushti87@college.edu,+910907445560,Civil,1,2,No,5,4
SID_2024183,75,71.94,Overdue,3,54.35,1,Dropout,Manbir Pau,manbir56@college.edu,06854970634,Electrical,1,3,Yes,3,1
SID_2024183,69,63.07,Overdue,3,54.35,1,Dropout,Manbir Pau,manbir56@college.edu,06854970634,Electrical,1,3,Yes,3,2
SID_2024183,69,60.97,Overdue,3,54.35,1,Dropout,Manbir Pau,manbir56@college.edu,06854970634,Electrical,1,3,Yes,3,3
SID_2024183,69,63.07,Overdue,3,54.35,1,Dropout,Manbir Pau,manbir56@college.edu,06854970634,Electrical,1,3,Yes,3,4
SID_2024184,54,69.53,Due,4,56.71,1,Dropout,Aarush Balay,aarush20@college.edu,+911989555723,Civil,1,3,No,2,1
SID_2024184,45,59.94,Due,4,56.71,1,Dropout,Aarush Balay,aarush20@college.edu,+911989555723,Civil,1,3,No,2,2
SID_2024184,51,61.48,Due,4,56.71,1,Dropout,Aarush Balay,aarush20@college.edu,+911989555723,Civil,1,3,No,2,3
SID_2024184,51,62.3,Due,4,56.71,1,Dropout,Aarush Balay,aarush20@college.edu,+911989555723,Civil,1,3,No,2,4
SID_2024185,92,83.79,Paid,7,79.54,1,Graduate,Girish Ahluwalia,girish91@college.edu,4897526126,Mechanical,3,1,No,4,1
SID_2024185,88,93.55,Paid,7,79.54,1,Graduate,Girish Ahluwalia,girish91@college.edu,4897526126,Mechanical,3,1,No,4,2
SID_2024185,96,88.02,Paid,7,79.54,1,Graduate,Girish Ahluwalia,girish91@college.edu,4897526126,Mechanical,3,1,No,4,3
SID_2024185,92,88.14,Paid,7,79.54,1,Graduate,Girish Ahluwalia,girish91@college.edu,4897526126,Mechanical,3,1,No,4,4
SID_2024186,56,35.26,Overdue,2,44.2,1,Dropout,Ekta Swaminathan,ekta22@college.edu,+910151272404,Civil,3,5,No,2,1
SID_2024186,63,34.74,Overdue,2,44.2,1,Dropout,Ekta Swaminathan,ekta22@college.edu,+910151272404,Civil,3,5,No,2,2
SID_2024186,63,30.0,Overdue,2,44.2,1,Dropout,Ekta Swaminathan,ekta22@college.edu,+910151272404,Civil,3,5,No,2,3
SID_2024186,65,30.17,Overdue,2,44.2,1,Dropout,Ekta Swaminathan,ekta22@college.edu,+910151272404,Civil,3,5,No,2,4
SID_2024187,78,87.27,Due,7,60.28,1,Enrolled,Owen Mitra,owen46@college.edu,5552014860,Computer Science,1,2,No,5,1
SID_2024187,86,81.59,Due,7,60.28,1,Enrolled,Owen Mitra,owen46@college.edu,5552014860,Computer Science,1,2,No,5,2
SID_2024187,85,76.62,Due,7,60.28,1,Enrolled,Owen Mitra,owen46@college.edu,5552014860,Computer Science,1,2,No,5,3
SID_2024187,90,78.96,Due,7,60.28,1,Enrolled,Owen Mitra,owen46@college.edu,5552014860,Computer Science,1,2,No,5,4
SID_2024188,79,96.05,Paid,8,75.89,0,Graduate,Alexander Kumer,alexander39@college.edu,+915027351327,Electronics,1,3,No,4,1
SID_2024188,86,94.72,Paid,8,75.89,0,Graduate,Alexander Kumer,alexander39@college.edu,+915027351327,Electronics,1,3,No,4,2
SID_2024188,87,91.4,Paid,8,75.89,0,Graduate,Alexander Kumer,alexander39@college.edu,+915027351327,Electronics,1,3,No,4,3
SID_2024188,88,90.57,Paid,8,75.89,0,Graduate,Alexander Kumer,alexander39@college.edu,+915027351327,Electronics,1,3,No,4,4
SID_2024189,110,78.98,Paid,14,82.79,1,Graduate,Christopher Raval,christopher93@college.edu,+915380315248,Computer Science,1,1,No,4,1
SID_2024189,106,80.78,Paid,14,82.79,1,Graduate,Christopher Raval,christopher93@college.edu,+915380315248,Computer Science,1,1,No,4,2
SID_2024189,99,81.04,Paid,14,82.79,1,Graduate,Christopher Raval,christopher93@college.edu,+915380315248,Computer Science,1,1,No,4,3
SID_2024189,98,78.74,Paid,14,82.79,1,Graduate,Christopher Raval,christopher93@college.edu,+915380315248,Computer Science,1,1,No,4,4
SID_2024190,88,84.57,Paid,12,85.17,1,Graduate,Tanvi Chander,tanvi84@college.edu,00458890655,Computer Science,1,1,No,5,1
SID_2024190,87,80.58,Paid,12,85.17,1,Graduate,Tanvi Chander,tanvi84@college.edu,00458890655,Computer Science,1,1,No,5,2
SID_2024190,85,81.64,Paid,12,85.17,1,Graduate,Tanvi Chander,tanvi84@college.edu,00458890655,Computer Science,1,1,No,5,3
SID_2024190,85,82.89,Paid,12,85.17,1,Graduate,Tanvi Chander,tanvi84@college.edu,00458890655,Computer Science,1,1,No,5,4
SID_2024191,81,49.5,Due,2,35.84,0,Dropout,Qabil Borde,qabil28@college.edu,7916938372,Computer Science,2,3,Yes,2,1
SID_2024191,83,55.61,Due,2,35.84,0,Dropout,Qabil Borde,qabil28@college.edu,7916938372,Computer Science,2,3,Yes,2,2
SID_2024191,70,55.5,Due,2,35.84,0,Dropout,Qabil Borde,qabil28@college.edu,7916938372,Computer Science,2,3,Yes,2,3
SID_2024191,75,53.51,Due,2,35.84,0,Dropout,Qabil Borde,qabil28@college.edu,7916938372,Computer Science,2,3,Yes,2,4
SID_2024192,80,80.18,Paid,8,84.16,1,Graduate,Orinder Pillay,orinder14@college.edu,01959503438,Civil,1,3,No,5,1
SID_2024192,89,74.02,Paid,8,84.16,1,Graduate,Orinder Pillay,orinder14@college.edu,01959503438,Civil,1,3,No,5,2
SID_2024192,97,80.72,Paid,8,84.16,1,Graduate,Orinder Pillay,orinder14@college.edu,01959503438,Civil,1,3,No,5,3
SID_2024192,95,77.89,Paid,8,84.16,1,Graduate,Orinder Pillay,orinder14@college.edu,01959503438,Civil,1,3,No,5,4
SID_2024193,90,49.78,Overdue,2,47.53,1,Dropout,Brinda Kashyap,brinda52@college.edu,02671949800,Electrical,3,4,Yes,1,1
SID_2024193,68,39.01,Overdue,2,47.53,1,Dropout,Brinda Kashyap,brinda52@college.edu,02671949800,Electrical,3,4,Yes,1,2
SID_2024193,74,42.64,Overdue,2,47.53,1,Dropout,Brinda Kashyap,brinda52@college.edu,02671949800,Electrical,3,4,Yes,1,3
SID_2024193,78,42.93,Overdue,2,47.53,1,Dropout,Brinda Kashyap,brinda52@college.edu,02671949800,Electrical,3,4,Yes,1,4
SID_2024194,76,77.81,Due,7,57.58,1,Enrolled,Vincent Dhawan,vincent94@college.edu,6639507538,Electrical,3,3,No,3,1
SID_2024194,81,80.68,Due,7,57.58,1,Enrolled,Vincent Dhawan,vincent94@college.edu,6639507538,Electrical,3,3,No,3,2
SID_2024194,86,83.71,Due,7,57.58,1,Enrolled,Vincent Dhawan,vincent94@college.edu,6639507538,Electrical,3,3,No,3,3
SID_2024194,91,82.39,Due,7,57.58,1,Enrolled,Vincent Dhawan,vincent94@college.edu,6639507538,Electrical,3,3,No,3,4
SID_2024195,65,48.45,Due,4,29.12,1,Dropout,Wakeeta Rajagopalan,wakeeta97@college.edu,+914399410317,Electronics,4,5,Yes,1,1
